,0,1,2,3
200,378595_2018_05_09_16_05_25_999114.jpg,"[53, 447, 179, 129]",6429aa7d7712a27511bc0061567e79cd_lab,pomme_d_t
201,23451_2017_02_06_13_23_17.jpg,"[285, 87, 277, 426]",d5eeb639b18761a2ce96b7037585d895_lab,frites
202,111448_2018_04_20_10_08_44_056962.jpg,"[103, 454, 206, 137]",d5eeb639b18761a2ce96b7037585d895_lab,frites
203,224802_2018_04_19_10_08_29_129461.jpg,"[60, 425, 201, 173]",cbe874e634b5e1bc9a488a1ab28a0a97_lab,haricots
204,19808_2017_01_28_12_28_32.jpg,"[355, 409, 132, 185]",d5eeb639b18761a2ce96b7037585d895_lab,frites
205,18307_2017_01_30_12_12_44.jpg,"[152, 79, 240, 440]",cbe874e634b5e1bc9a488a1ab28a0a97_lab,haricots
206,fe3bf8fbc940d5c3ef84031830d05d28.jpeg,"[279, 158, 255, 283]",d5eeb639b18761a2ce96b7037585d895_lab,frites
207,18722_2017_02_04_21_57_09.jpg,"[22, 253, 315, 191]",6429aa7d7712a27511bc0061567e79cd_lab,pomme_d_t
208,18722_2017_02_04_21_57_09.jpg,"[69, 394, 160, 169]",6429aa7d7712a27511bc0061567e79cd_lab,pomme_d_t
209,79d2c7b549becadbc94834f7c59751d1.jpeg,"[204, 364, 206, 189]",d5eeb639b18761a2ce96b7037585d895_lab,frites
210,26939_2017_03_08_19_52_32.jpg,"[90, 97, 399, 224]",cbe874e634b5e1bc9a488a1ab28a0a97_lab,haricots
